Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Erlang, idle_knucleotide.erlang-3_0, -1, 16.762695312500000000, 1.873657226562500000, 0.081542968750000000, 10.155456542968750000, 10001.9, 41.8, 100220
Erlang, idle_knucleotide.erlang-3_0, -1, 15.858215332031250000, 1.130432128906250000, 0.075500488281250000, 10.035766601562500000, 10001.8, 40.0, 100220
Erlang, idle_knucleotide.erlang-3_0, -1, 16.630187988281250000, 1.729492187500000000, 0.133300781250000000, 10.151000976562500000, 10002, 38.8, 100220
Erlang, idle_knucleotide.erlang-3_0, -1, 16.113586425781250000, 1.401367187500000000, 0.085266113281250000, 10.040649414062500000, 10001.8, 38.5, 100220
Erlang, idle_knucleotide.erlang-3_0, -1, 16.512878417968750000, 1.632324218750000000, 0.132873535156250000, 10.149353027343750000, 10002.2, 38.2, 100220
Erlang, idle_knucleotide.erlang-3_0, -1, 15.952087402343750000, 1.238586425781250000, 0.086730957031250000, 10.031433105468750000, 10001.8, 38.8, 100220
Erlang, idle_knucleotide.erlang-3_0, -1, 16.776672363281250000, 1.870422363281250000, 0.125183105468750000, 10.163269042968750000, 10001.8, 38.5, 100220
Erlang, idle_knucleotide.erlang-3_0, -1, 16.400512695312500000, 1.656188964843750000, 0.089233398437500000, 10.046447753906250000, 10001.9, 38.8, 100220
Erlang, idle_knucleotide.erlang-3_0, -1, 16.644592285156250000, 1.736450195312500000, 0.135742187500000000, 10.159667968750000000, 10001.9, 39.0, 100220
Erlang, idle_knucleotide.erlang-3_0, -1, 16.052429199218750000, 1.330627441406250000, 0.081176757812500000, 10.046325683593750000, 10001.8, 39.5, 100220
Erlang, knucleotide.erlang-3_0, -1, 52.025146484375000000, 47.691955566406250000, 0.287719726562500000, 2.504394531250000000, 2065.84, 40.8, 100220
Erlang, knucleotide.erlang-3_0, -1, 48.695129394531250000, 44.599060058593750000, 0.296081542968750000, 2.368591308593750000, 1940.67, 41.5, 100220
Erlang, knucleotide.erlang-3_0, -1, 47.855712890625000000, 43.951843261718750000, 0.182617187500000000, 2.288574218750000000, 1902.36, 41.5, 100220
Erlang, knucleotide.erlang-3_0, -1, 53.798217773437500000, 49.382751464843750000, 0.195251464843750000, 2.582397460937500000, 2152.62, 42.0, 100220
Erlang, knucleotide.erlang-3_0, -1, 42.669616699218750000, 39.201293945312500000, 0.212585449218750000, 2.011413574218750000, 1665.84, 43.0, 100220
Erlang, knucleotide.erlang-3_0, -1, 53.572082519531250000, 48.907165527343750000, 0.279541015625000000, 2.676391601562500000, 2235.53, 43.2, 100220
Erlang, knucleotide.erlang-3_0, -1, 49.527587890625000000, 45.337707519531250000, 0.264160156250000000, 2.394531250000000000, 1993.5, 43.0, 100220
Erlang, knucleotide.erlang-3_0, -1, 52.954895019531250000, 48.527832031250000000, 0.230651855468750000, 2.536071777343750000, 2119.35, 43.5, 100220
Erlang, knucleotide.erlang-3_0, -1, 51.653930664062500000, 47.497192382812500000, 0.266540527343750000, 2.370727539062500000, 1961.06, 43.0, 100220
Erlang, knucleotide.erlang-3_0, -1, 52.582763671875000000, 48.112304687500000000, 0.217956542968750000, 2.602722167968750000, 2172.07, 43.8, 100220
Erlang_JIT, idle_knucleotide.erlang-3_0, -1, 15.778747558593750000, 1.065856933593750000, 0.038146972656250000, 10.031250000000000000, 10001.8, 41.5, 108972
Erlang_JIT, idle_knucleotide.erlang-3_0, -1, 16.668579101562500000, 1.764038085937500000, 0.126464843750000000, 10.153625488281250000, 10002, 39.8, 108972
Erlang_JIT, idle_knucleotide.erlang-3_0, -1, 15.770202636718750000, 1.065002441406250000, 0.082519531250000000, 10.030822753906250000, 10001.9, 38.8, 108972
Erlang_JIT, idle_knucleotide.erlang-3_0, -1, 17.146850585937500000, 2.179443359375000000, 0.146240234375000000, 10.171386718750000000, 10001.8, 38.2, 108972
Erlang_JIT, idle_knucleotide.erlang-3_0, -1, 16.076049804687500000, 1.388305664062500000, 0.080871582031250000, 10.045166015625000000, 10001.9, 37.5, 108972
Erlang_JIT, idle_knucleotide.erlang-3_0, -1, 16.545532226562500000, 1.676696777343750000, 0.130676269531250000, 10.145141601562500000, 10001.9, 37.8, 108972
Erlang_JIT, idle_knucleotide.erlang-3_0, -1, 16.063415527343750000, 1.343139648437500000, 0.076721191406250000, 10.052490234375000000, 10001.9, 38.5, 108972
Erlang_JIT, idle_knucleotide.erlang-3_0, -1, 16.723571777343750000, 1.842407226562500000, 0.124145507812500000, 10.155334472656250000, 10002, 38.0, 108972
Erlang_JIT, idle_knucleotide.erlang-3_0, -1, 15.775817871093750000, 1.087341308593750000, 0.074279785156250000, 10.034362792968750000, 10001.8, 37.8, 108972
Erlang_JIT, idle_knucleotide.erlang-3_0, -1, 16.385131835937500000, 1.540771484375000000, 0.116638183593750000, 10.144165039062500000, 10001.9, 38.2, 108972
Erlang_JIT, knucleotide.erlang-3_0, -1, 36.066284179687500000, 33.213623046875000000, 0.228942871093750000, 1.731933593750000000, 1335.96, 39.5, 108972
Erlang_JIT, knucleotide.erlang-3_0, -1, 39.800292968750000000, 36.580932617187500000, 0.221191406250000000, 1.957275390625000000, 1529.57, 40.2, 108972
Erlang_JIT, knucleotide.erlang-3_0, -1, 36.623901367187500000, 33.585937500000000000, 0.248474121093750000, 1.800415039062500000, 1405.16, 41.0, 108972
Erlang_JIT, knucleotide.erlang-3_0, -1, 35.643798828125000000, 32.843566894531250000, 0.235900878906250000, 1.679931640625000000, 1299.14, 41.2, 108972
Erlang_JIT, knucleotide.erlang-3_0, -1, 36.061401367187500000, 33.224182128906250000, 0.246215820312500000, 1.685180664062500000, 1317.15, 41.5, 108972
Erlang_JIT, knucleotide.erlang-3_0, -1, 33.241333007812500000, 30.643066406250000000, 0.178405761718750000, 1.574951171875000000, 1219.63, 41.5, 108972
Erlang_JIT, knucleotide.erlang-3_0, -1, 36.368835449218750000, 33.442810058593750000, 0.209960937500000000, 1.734802246093750000, 1368.09, 41.8, 108972
Erlang_JIT, knucleotide.erlang-3_0, -1, 41.253906250000000000, 37.966125488281250000, 0.200439453125000000, 1.953186035156250000, 1557.9, 42.8, 108972
Erlang_JIT, knucleotide.erlang-3_0, -1, 35.088317871093750000, 32.206481933593750000, 0.288696289062500000, 1.693115234375000000, 1299.66, 42.8, 108972
Erlang_JIT, knucleotide.erlang-3_0, -1, 36.757202148437500000, 33.777465820312500000, 0.217895507812500000, 1.789978027343750000, 1401.18, 43.5, 108972
Erlang, idle_fasta.erlang-2_25000000, -1, 15.704956054687500000, 1.021057128906250000, 0.043151855468750000, 10.021362304687500000, 10001.7, 41.0, 43312
Erlang, idle_fasta.erlang-2_25000000, -1, 16.505920410156250000, 1.638244628906250000, 0.121337890625000000, 10.143981933593750000, 10001.8, 38.5, 43312
Erlang, idle_fasta.erlang-2_25000000, -1, 15.850830078125000000, 1.140869140625000000, 0.088928222656250000, 10.039123535156250000, 10001.9, 37.8, 43312
Erlang, idle_fasta.erlang-2_25000000, -1, 16.614196777343750000, 1.767395019531250000, 0.127746582031250000, 10.147155761718750000, 10002, 37.5, 43312
Erlang, idle_fasta.erlang-2_25000000, -1, 15.616333007812500000, 0.958679199218750000, 0.083129882812500000, 10.024597167968750000, 10001.8, 36.8, 43312
Erlang, idle_fasta.erlang-2_25000000, -1, 16.542480468750000000, 1.705017089843750000, 0.122131347656250000, 10.143920898437500000, 10001.9, 37.8, 43312
Erlang, idle_fasta.erlang-2_25000000, -1, 15.886962890625000000, 1.203430175781250000, 0.086730957031250000, 10.038940429687500000, 10001.9, 38.0, 43312
Erlang, idle_fasta.erlang-2_25000000, -1, 16.857116699218750000, 1.991760253906250000, 0.131042480468750000, 10.149414062500000000, 10002, 38.0, 43312
Erlang, idle_fasta.erlang-2_25000000, -1, 15.727355957031250000, 1.033386230468750000, 0.090820312500000000, 10.036926269531250000, 10001.8, 38.5, 43312
Erlang, idle_fasta.erlang-2_25000000, -1, 16.545288085937500000, 1.703979492187500000, 0.123168945312500000, 10.144287109375000000, 10001.9, 37.8, 43312
Erlang, fasta.erlang-2_25000000, -1, 1171.103454589843750000, 1012.887573242187500000, 54.126708984375000000, 76.728332519531250000, 49616.6, 42.2, 43312
Erlang, fasta.erlang-2_25000000, -1, 1160.292785644531250000, 1002.453552246093750000, 53.386474609375000000, 76.671447753906250000, 49453.1, 43.5, 43312
Erlang, fasta.erlang-2_25000000, -1, 1169.702148437500000000, 1010.099975585937500000, 54.137573242187500000, 77.549194335937500000, 50140.9, 44.2, 43312
Erlang, fasta.erlang-2_25000000, -1, 1160.754394531250000000, 1003.183776855468750000, 53.263244628906250000, 76.875427246093750000, 49571.6, 43.8, 43312
Erlang, fasta.erlang-2_25000000, -1, 1162.575378417968750000, 1004.367919921875000000, 53.697631835937500000, 76.821899414062500000, 49643, 44.2, 43312
Erlang, fasta.erlang-2_25000000, -1, 1155.202270507812500000, 1000.361389160156250000, 51.787353515625000000, 75.625122070312500000, 48863.2, 44.2, 43312
Erlang, fasta.erlang-2_25000000, -1, 1176.334228515625000000, 1016.412048339843750000, 54.380371093750000000, 77.853759765625000000, 50305.5, 44.5, 43312
Erlang, fasta.erlang-2_25000000, -1, 1173.305419921875000000, 1013.905334472656250000, 53.350708007812500000, 77.731079101562500000, 50272.9, 45.0, 43312
Erlang, fasta.erlang-2_25000000, -1, 1163.153564453125000000, 1005.611816406250000000, 52.761596679687500000, 76.664672851562500000, 49644.6, 44.8, 43312
Erlang, fasta.erlang-2_25000000, -1, 1163.932128906250000000, 1005.806884765625000000, 53.366760253906250000, 77.064025878906250000, 49804.8, 44.8, 43312
Erlang_JIT, idle_fasta.erlang-2_25000000, -1, 15.809570312500000000, 1.106323242187500000, 0.038635253906250000, 10.023986816406250000, 10001.9, 41.2, 56760
Erlang_JIT, idle_fasta.erlang-2_25000000, -1, 16.735961914062500000, 1.749938964843750000, 0.137939453125000000, 10.160583496093750000, 10002, 38.8, 56760
Erlang_JIT, idle_fasta.erlang-2_25000000, -1, 15.839965820312500000, 1.155761718750000000, 0.088562011718750000, 10.027770996093750000, 10002, 38.2, 56760
Erlang_JIT, idle_fasta.erlang-2_25000000, -1, 16.466491699218750000, 1.618041992187500000, 0.126098632812500000, 10.149719238281250000, 10001.9, 37.5, 56760
Erlang_JIT, idle_fasta.erlang-2_25000000, -1, 15.859558105468750000, 1.177795410156250000, 0.086853027343750000, 10.038146972656250000, 10001.8, 36.8, 56760
Erlang_JIT, idle_fasta.erlang-2_25000000, -1, 16.466796875000000000, 1.649414062500000000, 0.117919921875000000, 10.138732910156250000, 10001.9, 37.0, 56760
Erlang_JIT, idle_fasta.erlang-2_25000000, -1, 15.783386230468750000, 1.080932617187500000, 0.085571289062500000, 10.033203125000000000, 10001.9, 37.8, 56760
Erlang_JIT, idle_fasta.erlang-2_25000000, -1, 16.564880371093750000, 1.678588867187500000, 0.145019531250000000, 10.153198242187500000, 10001.9, 38.0, 56760
Erlang_JIT, idle_fasta.erlang-2_25000000, -1, 18.098083496093750000, 3.309936523437500000, 0.087951660156250000, 10.084777832031250000, 10001.9, 38.2, 56760
Erlang_JIT, idle_fasta.erlang-2_25000000, -1, 16.416870117187500000, 1.560546875000000000, 0.127868652343750000, 10.146972656250000000, 10002, 38.5, 56760
Erlang_JIT, fasta.erlang-2_25000000, -1, 715.981506347656250000, 638.163879394531250000, 26.572570800781250000, 38.181091308593750000, 24205.2, 41.8, 56760
Erlang_JIT, fasta.erlang-2_25000000, -1, 720.374694824218750000, 641.357604980468750000, 26.970275878906250000, 38.569396972656250000, 24303.6, 45.0, 56760
Erlang_JIT, fasta.erlang-2_25000000, -1, 717.466186523437500000, 638.516967773437500000, 27.245971679687500000, 38.311523437500000000, 24236.7, 45.8, 56760
Erlang_JIT, fasta.erlang-2_25000000, -1, 713.805297851562500000, 635.088378906250000000, 26.833374023437500000, 38.113647460937500000, 24185.6, 45.8, 56760
Erlang_JIT, fasta.erlang-2_25000000, -1, 714.278015136718750000, 635.834594726562500000, 27.102844238281250000, 38.069213867187500000, 24122.7, 46.0, 56760
Erlang_JIT, fasta.erlang-2_25000000, -1, 710.860534667968750000, 632.735717773437500000, 27.015075683593750000, 37.834350585937500000, 23967.7, 46.5, 56760
Erlang_JIT, fasta.erlang-2_25000000, -1, 707.585327148437500000, 629.212707519531250000, 27.091125488281250000, 37.750610351562500000, 23945.7, 46.2, 56760
Erlang_JIT, fasta.erlang-2_25000000, -1, 710.288635253906250000, 631.520568847656250000, 27.295959472656250000, 38.108642578125000000, 24155.9, 46.5, 56760
Erlang_JIT, fasta.erlang-2_25000000, -1, 712.244140625000000000, 633.425659179687500000, 27.088745117187500000, 38.168762207031250000, 24182.8, 45.8, 56760
Erlang_JIT, fasta.erlang-2_25000000, -1, 718.832031250000000000, 639.466247558593750000, 27.484191894531250000, 38.259155273437500000, 24215.2, 46.2, 56760
Erlang, idle_fannkuchredux_12, -1, 18.638610839843750000, 3.609375000000000000, 0.045471191406250000, 10.077636718750000000, 10001.6, 45.0, 43692
Erlang, idle_fannkuchredux_12, -1, 17.602294921875000000, 2.555419921875000000, 0.121459960937500000, 10.196838378906250000, 10001.9, 42.0, 43692
Erlang, idle_fannkuchredux_12, -1, 15.954162597656250000, 1.192016601562500000, 0.082458496093750000, 10.038879394531250000, 10001.8, 40.5, 43692
Erlang, idle_fannkuchredux_12, -1, 16.768249511718750000, 1.853820800781250000, 0.121887207031250000, 10.152343750000000000, 10002, 39.2, 43692
Erlang, idle_fannkuchredux_12, -1, 15.988281250000000000, 1.256347656250000000, 0.081970214843750000, 10.034851074218750000, 10001.8, 39.0, 43692
Erlang, idle_fannkuchredux_12, -1, 17.614929199218750000, 2.716735839843750000, 0.120910644531250000, 10.156005859375000000, 10001.9, 38.8, 43692
Erlang, idle_fannkuchredux_12, -1, 16.434387207031250000, 1.714599609375000000, 0.087707519531250000, 10.034851074218750000, 10002, 38.2, 43692
Erlang, idle_fannkuchredux_12, -1, 16.479675292968750000, 1.596862792968750000, 0.125976562500000000, 10.145507812500000000, 10002, 38.2, 43692
Erlang, idle_fannkuchredux_12, -1, 15.773010253906250000, 1.071655273437500000, 0.078918457031250000, 10.035705566406250000, 10001.8, 39.0, 43692
Erlang, idle_fannkuchredux_12, -1, 16.558532714843750000, 1.677246093750000000, 0.130249023437500000, 10.145202636718750000, 10002, 39.0, 43692
Erlang, fannkuchredux_12, -1, 2424.786926269531250000, 2289.090148925781250000, 0.123962402343750000, 67.602416992187500000, 67002.6, 47.2, 43692
Erlang, fannkuchredux_12, -1, 2426.922851562500000000, 2291.143493652343750000, 0.126342773437500000, 67.758056640625000000, 67076.6, 46.8, 43692
Erlang, fannkuchredux_12, -1, 2422.839416503906250000, 2286.716125488281250000, 0.118957519531250000, 67.975463867187500000, 67299.9, 47.5, 43692
Erlang, fannkuchredux_12, -1, 2440.635864257812500000, 2304.298339843750000000, 0.113769531250000000, 68.055480957031250000, 67392.3, 46.2, 43692
Erlang, fannkuchredux_12, -1, 2437.930603027343750000, 2300.841491699218750000, 0.111816406250000000, 68.434814453125000000, 67764.2, 47.5, 43692
Erlang, fannkuchredux_12, -1, 2444.314697265625000000, 2306.173217773437500000, 0.136474609375000000, 69.022705078125000000, 68340.4, 47.0, 43692
Erlang, fannkuchredux_12, -1, 2440.813110351562500000, 2303.716979980468750000, 0.116333007812500000, 68.467529296875000000, 67778.8, 47.0, 43692
Erlang, fannkuchredux_12, -1, 2433.545776367187500000, 2296.588989257812500000, 0.125915527343750000, 68.341369628906250000, 67661.3, 47.5, 43692
Erlang, fannkuchredux_12, -1, 2430.477722167968750000, 2293.925842285156250000, 0.119262695312500000, 68.205078125000000000, 67543.6, 46.8, 43692
Erlang, fannkuchredux_12, -1, 2406.460021972656250000, 2269.330566406250000000, 0.143371582031250000, 68.481628417968750000, 67800.3, 47.5, 43692
Erlang_JIT, idle_fannkuchredux_12, -1, 16.624633789062500000, 1.693969726562500000, 0.034179687500000000, 10.044677734375000000, 10001.9, 46.0, 57012
Erlang_JIT, idle_fannkuchredux_12, -1, 17.029968261718750000, 1.978088378906250000, 0.130310058593750000, 10.170654296875000000, 10002, 42.5, 57012
Erlang_JIT, idle_fannkuchredux_12, -1, 16.220336914062500000, 1.399902343750000000, 0.088867187500000000, 10.046081542968750000, 10001.7, 41.0, 57012
Erlang_JIT, idle_fannkuchredux_12, -1, 17.201110839843750000, 2.155151367187500000, 0.160705566406250000, 10.181457519531250000, 10002, 40.5, 57012
Erlang_JIT, idle_fannkuchredux_12, -1, 16.550842285156250000, 1.737304687500000000, 0.078491210937500000, 10.066467285156250000, 10001.7, 39.5, 57012
Erlang_JIT, idle_fannkuchredux_12, -1, 17.027954101562500000, 2.077575683593750000, 0.119812011718750000, 10.168090820312500000, 10002, 39.2, 57012
Erlang_JIT, idle_fannkuchredux_12, -1, 16.377746582031250000, 1.601013183593750000, 0.082336425781250000, 10.059326171875000000, 10001.8, 39.0, 57012
Erlang_JIT, idle_fannkuchredux_12, -1, 17.070251464843750000, 2.145385742187500000, 0.118835449218750000, 10.169189453125000000, 10001.9, 38.2, 57012
Erlang_JIT, idle_fannkuchredux_12, -1, 16.043457031250000000, 1.321166992187500000, 0.077514648437500000, 10.043823242187500000, 10001.9, 38.5, 57012
Erlang_JIT, idle_fannkuchredux_12, -1, 16.845947265625000000, 1.914062500000000000, 0.148864746093750000, 10.164794921875000000, 10002.3, 39.0, 57012
Erlang_JIT, fannkuchredux_12, -1, 1560.552673339843750000, 1474.327392578125000000, 0.124755859375000000, 43.078613281250000000, 42632.5, 47.2, 57012
Erlang_JIT, fannkuchredux_12, -1, 1560.101196289062500000, 1472.874145507812500000, 0.152160644531250000, 43.680419921875000000, 43085.5, 46.8, 57012
Erlang_JIT, fannkuchredux_12, -1, 1543.892761230468750000, 1457.095520019531250000, 0.122924804687500000, 43.346130371093750000, 42859.3, 47.2, 57012
Erlang_JIT, fannkuchredux_12, -1, 1552.607727050781250000, 1465.390930175781250000, 0.149841308593750000, 43.572998046875000000, 43083.9, 47.0, 57012
Erlang_JIT, fannkuchredux_12, -1, 1592.544555664062500000, 1503.364807128906250000, 0.144348144531250000, 44.574157714843750000, 44078.4, 46.8, 57012
Erlang_JIT, fannkuchredux_12, -1, 1550.374511718750000000, 1463.557556152343750000, 0.136047363281250000, 43.418884277343750000, 42868.4, 47.2, 57012
Erlang_JIT, fannkuchredux_12, -1, 1548.113952636718750000, 1461.470397949218750000, 0.141479492187500000, 43.306701660156250000, 42805.4, 46.8, 57012
Erlang_JIT, fannkuchredux_12, -1, 1545.704467773437500000, 1458.342407226562500000, 0.129760742187500000, 43.673645019531250000, 43181.7, 47.0, 57012
Erlang_JIT, fannkuchredux_12, -1, 1545.349182128906250000, 1458.240661621093750000, 0.148010253906250000, 43.526977539062500000, 43043.8, 47.0, 57012
Erlang_JIT, fannkuchredux_12, -1, 1542.328125000000000000, 1454.877441406250000000, 0.151367187500000000, 43.729675292968750000, 43237.6, 47.2, 57012
Erlang, idle_revcomp_0, -1, 28.865356445312500000, 11.476623535156250000, 1.708129882812500000, 11.022766113281250000, 10001.8, 40.8, 59052
Erlang, idle_revcomp_0, -1, 28.506469726562500000, 11.380737304687500000, 1.361572265625000000, 11.026672363281250000, 10001.8, 43.2, 59052
Erlang, idle_revcomp_0, -1, 16.310607910156250000, 1.342224121093750000, 0.093261718750000000, 10.219787597656250000, 10001.7, 40.5, 59052
Erlang, idle_revcomp_0, -1, 16.685607910156250000, 1.615905761718750000, 0.116943359375000000, 10.315185546875000000, 10001.9, 40.5, 59052
